ID,Title,Alternative Title (en),Media Type,Status,Premiered Season,Genres,User Score,Number of Ratings,Number of Members,Studios,Rating
334,Marmalade Boy,Marmalade Boy,tv,finished_airing,Spring 1994,"Comedy, Drama, Romance, Shoujo",7.42,22756,58114,Toei Animation,pg_13
1573,Kishin Douji Zenki,Zenki,tv,finished_airing,Winter 1995,"Action, Comedy, Drama, Fantasy, Horror, Mythology, Shounen",6.97,5964,15154,Studio Deen,pg_13
1563,Magic Knight Rayearth II,Magic Knight Rayearth II,tv,finished_airing,Spring 1995,"Action, Adventure, Drama, Fantasy, Isekai, Mahou Shoujo, Mecha, Romance, Shoujo",7.49,17800,35775,TMS Entertainment,pg_13
2041,Ai to Yuuki no Pig Girl Tonde Buurin,Super Pig,tv,finished_airing,Fall 1994,"Comedy, Fantasy, Mahou Shoujo, Parody, Romance, School, Shoujo",6.67,5319,11339,Nippon Animation,g
386,H2,N/A,tv,finished_airing,Summer 1995,"Comedy, Romance, Shounen, Sports, Team Sports",7.22,3746,10594,Ashi Productions,pg_13
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Macross 7: The Galaxy is Calling Me,movie,finished_airing,Summer 1995,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi",6.89,4950,10340,Ashi Productions,pg_13
30,Shinseiki Evangelion,Neon Genesis Evangelion,tv,finished_airing,Fall 1995,"Action, Avant Garde, Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense",8.35,1126875,1885618,"Gainax, Tatsunoko Production",pg_13
170,Slam Dunk,Slam Dunk,tv,finished_airing,Fall 1993,"School, Shounen, Sports, Team Sports",8.55,141819,313954,Toei Animation,pg_13
2559,Romeo no Aoi Sora,Romeo's Blue Skies,tv,finished_airing,Winter 1995,"Adventure, Drama, Historical",8.31,18087,51859,Nippon Animation,pg_13
813,Dragon Ball Z,Dragon Ball Z,tv,finished_airing,Spring 1989,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",8.19,866014,1261770,Toei Animation,pg_13
43,Koukaku Kidoutai,Ghost in the Shell,movie,finished_airing,Fall 1995,"Action, Adult Cast, Award Winning, Detective, Mecha, Mystery, Psychological, Sci-Fi, Seinen, Suspense",8.27,341349,659197,Production I.G,r+
1563,Magic Knight Rayearth II,Magic Knight Rayearth II,tv,finished_airing,Spring 1995,"Action, Adventure, Drama, Fantasy, Isekai, Mahou Shoujo, Mecha, Romance, Shoujo",7.49,17800,35775,TMS Entertainment,pg_13
1674,Captain Tsubasa J,N/A,tv,finished_airing,Fall 1994,"Shounen, Sports, Team Sports",7.28,18140,31035,Studio Comet,g
852,Gokinjo Monogatari,Neighborhood Stories,tv,finished_airing,Fall 1995,"Comedy, Drama, Romance, Shoujo, Visual Arts",7.66,5939,28308,Toei Animation,pg_13
876,Street Fighter II V,Street Fighter II: The Animated Series,tv,finished_airing,Spring 1995,"Action, Adventure, Drama, Mystery",7.05,15761,28929,Group TAC,pg_13
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Sailor Moon SuperS the Movie: Black Dream Hole,movie,finished_airing,Fall 1995,"Drama, Mahou Shoujo, Shoujo",7.54,22593,42800,Toei Animation,pg_13
1462,Memories,Memories,movie,finished_airing,Fall 1995,"Award Winning, Drama, Horror, Military, Psychological, Sci-Fi, Space, Suspense",7.72,51043,142731,"Madhouse, Studio 4°C",pg_13
90,Shin Kidou Senki Gundam Wing,Mobile Suit Gundam Wing,tv,finished_airing,Spring 1995,"Action, Drama, Mecha, Military, Sci-Fi, Space",7.67,91667,164313,Sunrise,pg_13
1239,Bishoujo Senshi Sailor Moon SuperS,Sailor Moon SuperS,tv,finished_airing,Spring 1995,"Mahou Shoujo, Romance, Shoujo",7.62,63374,123601,Toei Animation,pg_13
123,Fushigi Yuugi,Mysterious Play,tv,finished_airing,Spring 1995,"Action, Adventure, Fantasy, Historical, Isekai, Martial Arts, Reverse Harem, Romance, Shoujo",7.61,52959,123335,Pierrot,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39483,66328,Shin-Ei Animation,pg
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41908,87291,Shin-Ei Animation,g
961,Virtua Fighter,N/A,tv,finished_airing,Fall 1995,"Action, Martial Arts",7.11,5124,12267,Tokyo Movie Shinsha,pg_13
1573,Kishin Douji Zenki,Zenki,tv,finished_airing,Winter 1995,"Action, Comedy, Drama, Fantasy, Horror, Mythology, Shounen",6.97,5964,15154,Studio Deen,pg_13
386,H2,N/A,tv,finished_airing,Summer 1995,"Comedy, Romance, Shounen, Sports, Team Sports",7.22,3746,10594,Ashi Productions,pg_13
495,Bakuretsu Hunters,Sorcerer Hunters,tv,finished_airing,Fall 1995,"Adventure, Comedy, Ecchi, Fantasy, Shounen",6.64,7483,23688,Xebec,r
116,Shinpi no Sekai El-Hazard (TV),El-Hazard: The Wanderers,tv,finished_airing,Fall 1995,"Adventure, Comedy, Fantasy, Isekai, Romance",6.93,7657,19128,AIC,pg_13
1567,Kaitou Saint Tail,Mysterious Thief Saint Tail,tv,finished_airing,Fall 1995,"Adventure, Romance, Shoujo",7.54,8356,22340,TMS Entertainment,g
1533,Ai Tenshi Densetsu Wedding Peach,Wedding Peach,tv,finished_airing,Spring 1995,"Comedy, Fantasy, Mahou Shoujo, Romance, Shoujo",6.74,11137,24588,"OLM, KSS",pg
1211,Macross Plus Movie Edition,N/A,movie,finished_airing,Fall 1995,"Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space",7.7,8871,18420,Triangle Staff,r+
30,Shinseiki Evangelion,Neon Genesis Evangelion,tv,finished_airing,Fall 1995,"Action, Avant Garde, Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense",8.35,1126875,1885618,"Gainax, Tatsunoko Production",pg_13
1567,Kaitou Saint Tail,Mysterious Thief Saint Tail,tv,finished_airing,Fall 1995,"Adventure, Romance, Shoujo",7.54,8356,22340,TMS Entertainment,g
1239,Bishoujo Senshi Sailor Moon SuperS,Sailor Moon SuperS,tv,finished_airing,Spring 1995,"Mahou Shoujo, Romance, Shoujo",7.62,63374,123601,Toei Animation,pg_13
123,Fushigi Yuugi,Mysterious Play,tv,finished_airing,Spring 1995,"Action, Adventure, Fantasy, Historical, Isekai, Martial Arts, Reverse Harem, Romance, Shoujo",7.61,52959,123335,Pierrot,pg_13
90,Shin Kidou Senki Gundam Wing,Mobile Suit Gundam Wing,tv,finished_airing,Spring 1995,"Action, Drama, Mecha, Military, Sci-Fi, Space",7.67,91667,164313,Sunrise,pg_13
170,Slam Dunk,Slam Dunk,tv,finished_airing,Fall 1993,"School, Shounen, Sports, Team Sports",8.55,141819,313954,Toei Animation,pg_13
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,tv,finished_airing,Winter 1996,"Action, Comedy, Historical, Romance, Samurai, Shounen",8.28,241400,506988,"Gallop, Studio Deen",pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163394,358465,TMS Entertainment,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41908,87291,Shin-Ei Animation,g
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39483,66328,Shin-Ei Animation,pg
852,Gokinjo Monogatari,Neighborhood Stories,tv,finished_airing,Fall 1995,"Comedy, Drama, Romance, Shoujo, Visual Arts",7.66,5939,28308,Toei Animation,pg_13
116,Shinpi no Sekai El-Hazard (TV),El-Hazard: The Wanderers,tv,finished_airing,Fall 1995,"Adventure, Comedy, Fantasy, Isekai, Romance",6.93,7657,19128,AIC,pg_13
386,H2,N/A,tv,finished_airing,Summer 1995,"Comedy, Romance, Shounen, Sports, Team Sports",7.22,3746,10594,Ashi Productions,pg_13
961,Virtua Fighter,N/A,tv,finished_airing,Fall 1995,"Action, Martial Arts",7.11,5124,12267,Tokyo Movie Shinsha,pg_13
495,Bakuretsu Hunters,Sorcerer Hunters,tv,finished_airing,Fall 1995,"Adventure, Comedy, Ecchi, Fantasy, Shounen",6.64,7483,23688,Xebec,r
1533,Ai Tenshi Densetsu Wedding Peach,Wedding Peach,tv,finished_airing,Spring 1995,"Comedy, Fantasy, Mahou Shoujo, Romance, Shoujo",6.74,11137,24588,"OLM, KSS",pg
893,Dragon Ball Movie 4: Saikyou e no Michi,Dragon Ball: The Path to Power,movie,finished_airing,Winter 1996,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",7.14,34530,64881,Toei Animation,pg_13
225,Dragon Ball GT,Dragon Ball GT,tv,finished_airing,Winter 1996,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",6.5,434892,648616,Toei Animation,pg_13
2705,Bakusou Kyoudai Let's & Go,N/A,tv,finished_airing,Winter 1996,"Adventure, Kids, Racing",6.86,6705,12150,Xebec,g
1567,Kaitou Saint Tail,Mysterious Thief Saint Tail,tv,finished_airing,Fall 1995,"Adventure, Romance, Shoujo",7.54,8356,22340,TMS Entertainment,g
2012,Jigoku Sensei Nube,Hell Teacher Nube,tv,finished_airing,Spring 1996,"Comedy, Horror, School, Shounen, Supernatural",7.53,7035,22646,Toei Animation,pg_13
3010,Kaiketsu Zorro,The Magnificent Zorro,tv,finished_airing,Spring 1996,"Adventure, Historical",7.24,6104,12952,Ashi Productions,pg_13
852,Gokinjo Monogatari,Neighborhood Stories,tv,finished_airing,Fall 1995,"Comedy, Drama, Romance, Shoujo, Visual Arts",7.66,5939,28308,Toei Animation,pg_13
1006,Tenchi Muyou! in Love,Tenchi Muyo! In Love,movie,finished_airing,Spring 1996,"Action, Comedy, Romance, School, Sci-Fi, Space",7.4,12755,25168,AIC,pg_13
182,Tenkuu no Escaflowne,The Vision of Escaflowne,tv,finished_airing,Spring 1996,"Action, Adventure, Fantasy, Isekai, Love Polygon, Mecha, Psychological, Romance, Suspense",7.66,67717,165896,Sunrise,pg_13
996,Bishoujo Senshi Sailor Moon: Sailor Stars,Sailor Moon Sailor Stars,tv,finished_airing,Spring 1996,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, Shoujo",7.95,58638,117072,Toei Animation,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163394,358465,TMS Entertainment,pg_13
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,tv,finished_airing,Winter 1996,"Action, Comedy, Historical, Romance, Samurai, Shounen",8.28,241400,506988,"Gallop, Studio Deen",pg_13
92,Kidou Shinseiki Gundam X,After War Gundam X,tv,finished_airing,Spring 1996,"Action, Adventure, Drama, Mecha, Sci-Fi, Space",7.33,16821,38028,Sunrise,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41908,87291,Shin-Ei Animation,g
1486,Kodomo no Omocha (TV),Kodocha,tv,finished_airing,Spring 1996,"Comedy, Drama, Love Polygon, Romance, Shoujo, Showbiz",8.05,28382,72002,Gallop,pg_13
535,Slayers Next,Slayers Next,tv,finished_airing,Spring 1996,"Action, Adventure, Comedy, Fantasy",8.01,38665,72660,E&G Films,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39483,66328,Shin-Ei Animation,pg
225,Dragon Ball GT,Dragon Ball GT,tv,finished_airing,Winter 1996,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",6.5,434892,648616,Toei Animation,pg_13
961,Virtua Fighter,N/A,tv,finished_airing,Fall 1995,"Action, Martial Arts",7.11,5124,12267,Tokyo Movie Shinsha,pg_13
2705,Bakusou Kyoudai Let's & Go,N/A,tv,finished_airing,Winter 1996,"Adventure, Kids, Racing",6.86,6705,12150,Xebec,g
1416,Lupin III: Dead or Alive,Lupin III: Dead or Alive,movie,finished_airing,Spring 1996,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen",7.1,5382,12376,Tokyo Movie Shinsha,pg_13
286,B'T X,N/A,tv,finished_airing,Spring 1996,"Adventure, Mecha, Sci-Fi, Shounen",7.02,5731,12846,TMS Entertainment,pg_13
493,Armitage III: Poly-Matrix,N/A,movie,finished_airing,Spring 1996,"Action, Detective, Mecha, Military, Mystery, Romance, Sci-Fi",7.05,8116,16476,AIC,r+
225,Dragon Ball GT,Dragon Ball GT,tv,finished_airing,Winter 1996,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",6.5,434892,648616,Toei Animation,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163394,358465,TMS Entertainment,pg_13
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,tv,finished_airing,Winter 1996,"Action, Comedy, Historical, Romance, Samurai, Shounen",8.28,241400,506988,"Gallop, Studio Deen",pg_13
92,Kidou Shinseiki Gundam X,After War Gundam X,tv,finished_airing,Spring 1996,"Action, Adventure, Drama, Mecha, Sci-Fi, Space",7.33,16821,38028,Sunrise,pg_13
852,Gokinjo Monogatari,Neighborhood Stories,tv,finished_airing,Fall 1995,"Comedy, Drama, Romance, Shoujo, Visual Arts",7.66,5939,28308,Toei Animation,pg_13
1485,Akachan to Boku,Baby and Me,tv,finished_airing,Summer 1996,"Childcare, Comedy, Drama, Shoujo",7.82,8993,24117,Pierrot,g
2012,Jigoku Sensei Nube,Hell Teacher Nube,tv,finished_airing,Spring 1996,"Comedy, Horror, School, Shounen, Supernatural",7.53,7035,22646,Toei Animation,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39483,66328,Shin-Ei Animation,pg
182,Tenkuu no Escaflowne,The Vision of Escaflowne,tv,finished_airing,Spring 1996,"Action, Adventure, Fantasy, Isekai, Love Polygon, Mecha, Psychological, Romance, Suspense",7.66,67717,165896,Sunrise,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41908,87291,Shin-Ei Animation,g
535,Slayers Next,Slayers Next,tv,finished_airing,Spring 1996,"Action, Adventure, Comedy, Fantasy",8.01,38665,72660,E&G Films,pg_13
1486,Kodomo no Omocha (TV),Kodocha,tv,finished_airing,Spring 1996,"Comedy, Drama, Love Polygon, Romance, Shoujo, Showbiz",8.05,28382,72002,Gallop,pg_13
1567,Kaitou Saint Tail,Mysterious Thief Saint Tail,tv,finished_airing,Fall 1995,"Adventure, Romance, Shoujo",7.54,8356,22340,TMS Entertainment,g
996,Bishoujo Senshi Sailor Moon: Sailor Stars,Sailor Moon Sailor Stars,tv,finished_airing,Spring 1996,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, Shoujo",7.95,58638,117072,Toei Animation,pg_13
2705,Bakusou Kyoudai Let's & Go,N/A,tv,finished_airing,Winter 1996,"Adventure, Kids, Racing",6.86,6705,12150,Xebec,g
286,B'T X,N/A,tv,finished_airing,Spring 1996,"Adventure, Mecha, Sci-Fi, Shounen",7.02,5731,12846,TMS Entertainment,pg_13
869,Slayers Return,Slayers Return,movie,finished_airing,Summer 1996,"Adventure, Comedy, Fantasy",7.29,10677,21834,J.C.Staff,pg_13
155,X/1999,X - The Movie,movie,finished_airing,Summer 1996,"Action, Drama, Fantasy, Mystery, Shoujo, Super Power",6.56,19309,40681,Madhouse,r+
3010,Kaiketsu Zorro,The Magnificent Zorro,tv,finished_airing,Spring 1996,"Adventure, Historical",7.24,6104,12952,Ashi Productions,pg_13
